Item_Code,Department,Barcode,Image Link,Title,VAT_Rate,CasePrice,Num_Pieces_In_Unit,Units_In_Case,Cases_In_Stock
495990,Housewares,9332663079514,https://www.joneswholesale.co.uk/ihttphandlers/product/BarcodeImage.ashx?format=13&code=9332663079514&showtext=1&thickness=1&height=20,Siip Colour Block 2 Cup Teapot (SPTPCLRBLOCK2),20,40.98,1,6,0
495994,Housewares,9332663079491,https://www.potterscookshop.co.uk/cdn/shop/files/SPTPAUSTRP2-Siip-2-Cup-China-Teapot-Autumn-Multi-Stripe_1_800x.jpg?v=1702993827,Siip Multi Stripe Autumn 2 Cup Teapot (SPTPAUSTRP2),20,40.98,1,6,0
496433,Housewares,9332663079378,https://www.joneswholesale.co.uk/jwl/i/pmi/kpflosift_1.jpg?_t=231265255&w=400&h=275,Kitchen Pantry Flour Sifter (KPFLOSIFT),20,37.74,1,6,0
496435,Housewares,9332663079361,,Kitchen Pantry Jar Scraper Grey (KPJARSCRAP),20,18.84,1,6,0
496432,Housewares,9332663079347,,Kitchen Pantry Traditional Dough Whisk (KPDOUGHWHISK),20,22.08,1,6,6
496887,Housewares,9332663079224,https://www.potterscookshop.co.uk/cdn/shop/files/SPFLUFLORAL-Siip-Floral-Fluted-China-300ml-Mug-Side-Angle_800x.jpg?v=1704378144,Siip Floral Fluted Mug (SPFLUFLORAL),20,19.76,1,4,3
496895,Housewares,9332663079217,,Siip Jungle Fluted Mug (SPFLUJUNG),20,19.76,1,4,2
496893,Housewares,9332663079200,https://i.ebayimg.com/images/g/4u0AAOSwYMlllb8C/s-l1200.webp,Siip Forest Fluted Mug (SPFLUFORES),20,19.76,1,4,3
496889,Housewares,9332663079194,https://www.hartsofstur.com/media/catalog/product/cache/c7967a323164fa31cb97ea9659258ad1/S/P/SPFLUFLORBER-Siip-Berry-Fluted-Mug.jpg,Siip Berry Fluted Mug (SPFLUFLORBER),20,19.76,1,4,3
496891,Housewares,9332663079187,https://www.potterscookshop.co.uk/cdn/shop/files/SPFLUFLOWHN-Siip-Floral-Fluted-China-300ml-Mug-White-Navy_1_800x.jpg?v=1704378195,Siip Floral Fluted Mug Navy White (SPFLUFLOWHN),20,19.76,1,4,2
496885,Housewares,9332663079170,https://www.potterscookshop.co.uk/cdn/shop/files/SPFLUFLONAV-Siip-Floral-Fluted-China-300ml-Mug-Navy_48cd6a55-f833-4b10-ada5-935fc087fa46_800x.jpg?v=1704378172,Siip Floral Fluted Mug Navy (SPFLUFLONAV),20,19.76,1,4,7
496911,Housewares,9332663079088,https://www.joneswholesale.co.uk/jwl/i/pmi/spstraflorpnk_1.jpg?_t=231222122515&w=400&h=275,Siip Floral Small Straight Mug Pink (SPSTRAFLORPNK),20,17.96,1,4,1
496909,Housewares,9332663079071,,Siip Floral Small Straight Mug Green (SPSTRAFLORGRN),20,17.96,1,4,2
496904,Housewares,9332663079033,https://i.ebayimg.com/images/g/z8YAAOSwgUplmuhG/s-l1600.jpg,Siip Bee Small Straight Mug Yellow (SPSTRABEEYEL),20,17.96,1,4,3
496918,Housewares,9332663078968,https://www.hartsofstur.com/media/catalog/product/cache/c7967a323164fa31cb97ea9659258ad1/S/P/SPSTRANIM1-Siip-Puddle-Print-Straight-Mug.jpg,Siip Puddle Print Straight Mug (SPSTRANIM1),20,19.76,1,4,1
496934,Housewares,9332663078845,,Siip Spring Stripe Short Mug (SPSTUBSTRPAS),20,17.96,1,4,3
496478,Housewares,9332663077794,https://www.hartsofstur.com/media/catalog/product/cache/c7967a323164fa31cb97ea9659258ad1/A/S/ASRPLBALGIN2-Artisan-Street-Ripple-Balloon-Gin-Glasses-Set-of-2.jpg,Artisan Street Ripple Balloon Gin Glasses 2s (ASRPLBALGIN2),20,21.04,1,2,2
496480,Housewares,9332663077787,https://i.ebayimg.com/images/g/614AAOSwOC5ls~9G/s-l1200.webp,Artisan Street Ripple Short Tumbler Glasses 4pk (ASRPLSTUMB4),20,24.1,1,2,2
496479,Housewares,9332663077763,https://www.hartsofstur.com/media/catalog/product/cache/c7967a323164fa31cb97ea9659258ad1/A/S/ASRPLCHAMP4-Artisan-Street-Ripple-Champagne-Glasses-Set-of-4.jpg,Artisan Street Ripple Champagne Glasses 4pk (ASRPLCHAMP4),20,31.48,1,2,2
496483,Housewares,9332663077756,https://i.ebayimg.com/images/g/43sAAOSwDBplcfu2/s-l400.jpg,Artisan Street Ripple White Wine Glasses 4pk (ASRPLWINEWHT4),20,31.48,1,2,1
496482,Housewares,9332663077749,https://i.ebayimg.com/images/g/Cy8AAOSw0OVls~8M/s-l400.jpg,Artisan Street Ripple Red Wine Glasses 4pk (ASRPLWINERED4),20,34.72,1,2,1
496475,Housewares,9332663074595,https://oldrailwaylinegc.co.uk/cdn/shop/files/9332663074601_b0a041f8-54a4-4460-8902-a73d10b4ebd8.jpg?v=1702034962,Mary Berry At Home Round Casserole Cast Aluminium 20cm (MBAHCASTRD20),20,23.39,1,1,11
496425,Housewares,9332663074366,,Siip Infuso Set Of 2 Double Walled Mugs 300ml (SPINF300CUPSET),20,31.56,1,3,4
496350,Housewares,9332663074359,https://oldrailwaylinegc.co.uk/cdn/shop/files/9332663074359.jpg?v=1702382660,Siip Infuso Set Of 2 Double Walled Mugs 220ml (SPINF220CUPSET),20,26.7,1,3,1
496426,Housewares,9332663074298,,Siip Infuso Stainless Steel Cocoa Shaker (SPINFSHAKERSS),20,21.2,1,4,1
496427,Housewares,9332663074274,,Siip Infuso Stainless Steel Milk Jug 350ml (SPINF350JUGSS),20,21.2,1,4,0
495952,Housewares,9332663074007,https://oldrailwaylinegc.co.uk/cdn/shop/files/9332663074007.jpg?v=1702056105,Siip Embrossed Teardrop Mug Pink (SPEMBTDROP),20,16.14,1,6,3
495949,Housewares,9332663073994,https://oldrailwaylinegc.co.uk/cdn/shop/files/9332663073994.jpg?v=1702212806,Siip Embrossed Chevron Mug Grey (SPEMBCHEVGRY),20,16.14,1,6,2
495950,Housewares,9332663073987,https://oldrailwaylinegc.co.uk/cdn/shop/files/9332663073987.jpg?v=1702213218,Siip Embrossed Circle Mug Green (SPEMBCIRCGRN),20,16.14,1,6,1
495951,Housewares,9332663073970,https://oldrailwaylinegc.co.uk/cdn/shop/files/9332663073970.jpg?v=1702213538,Siip Embrossed Lines Mug Navy (SPEMBLINENAV),20,16.14,1,6,1
495934,Housewares,9332663073710,,Fusion Twist Silicone Folding Trivet Mixed (FTSILTRIVCDU),20,52,1,20,1
495998,Housewares,9332663073703,,Fusion Twist Lemon Juicer Mixed Cdu (FTJUICERCDU),20,52,1,20,0
496947,Housewares,9332663073390,https://www.hartsofstur.com/media/catalog/product/cache/2fea3f24f9a945a2697e823ad53a8b54/F/T/FTFTONGSGRY-Fusion-Twist-Food-Tongs-Grey.jpg,Fusion Twist Food Tongs Grey (FTFTONGSGRY),20,37.68,1,12,0
496948,Housewares,9332663073383,https://www.potterscookshop.co.uk/cdn/shop/files/FTFTONGSMNT-Fusion-Twist-Food-Tongs-Mint-Lifestyle_800x.jpg?v=1690282595,Fusion Twist Food Tongs Mint (FTFTONGSMNT),20,37.68,1,12,1
495940,Housewares,9332663072904,https://woodbridgekitchencompany.co.uk/wp-content/uploads/2022/09/red-corkscrew.jpg,Fusion Twist Waiters Friend Mixed (FTWFCORKCDU),20,65,1,25,1
496950,Housewares,9332663072591,https://www.potterscookshop.co.uk/cdn/shop/files/FTGARLICGRY-Fusion-Twist-Garlic-Press-Grey-Range_800x.jpg?v=1687347238,Fusion Twist Garlic Press Grey (FTGARLICGRY),20,37.68,1,12,1
496951,Housewares,9332663072584,https://www.hartsofstur.com/media/catalog/product/cache/c7967a323164fa31cb97ea9659258ad1/F/T/FTGARLICMNT-Fusion-Twist-Garlic-Press-Mint.jpg,Fusion Twist Garlic Press Mint (FTGARLICMNT),20,37.68,1,12,0
496949,Housewares,9332663072560,https://www.hartsofstur.com/media/catalog/product/cache/c7967a323164fa31cb97ea9659258ad1/F/T/FTGARLICBLU-Fusion-Twist-Garlic-Press-Blue.jpg,Fusion Twist Garlic Press Blue (FTGARLICBLU),20,37.68,1,12,0
496959,Housewares,9332663072546,https://www.potterscookshop.co.uk/cdn/shop/files/FTPIZZAGRY-Fusion-Twist-Pizza-Cutter-Grey-Lifestyle_800x.jpg?v=1690373848,Fusion Twist Pizza Cutter Grey (FTPIZZAGRY),20,37.68,1,12,1
496960,Housewares,9332663072539,https://www.potterscookshop.co.uk/cdn/shop/files/FTPIZZAMNT-Fusion-Twist-Pizza-Cutter-Mint-Lifestyle_800x.jpg?v=1690373882,Fusion Twist Pizza Cutter Mint (FTPIZZAMNT),20,37.68,1,12,0
496939,Housewares,9332663072454,https://cdn.shopify.com/s/files/1/0269/5938/0550/files/67c5ae16-b7a5-46e8-ae80-d94574db425d.jpg?v=1708018676&width=720,Fusion Twist 3pk Peeler Set (FTPEEL3PKCDU),20,62.8,1,20,1
496953,Housewares,9332663072447,https://www.potterscookshop.co.uk/cdn/shop/files/FTMPEELGRY-Fusion-Twist-Multi-Peeler-Grey_1_800x.jpg?v=1690373556,Fusion Twist Multi Peeler Grey (FTMPEELGRY),20,37.68,1,12,0
496954,Housewares,9332663072430,https://www.potterscookshop.co.uk/cdn/shop/files/FTMPEELMNT-Fusion-Twist-Multi-Peeler-Mint-Lifestyle_800x.jpg?v=1690373602,Fusion Twist Multi Peeler Mint (FTMPEELMNT),20,37.68,1,12,0
496952,Housewares,9332663072416,https://www.potterscookshop.co.uk/cdn/shop/files/FTMPEELBLU-Fusion-Twist-Multi-Peeler-Blue_1_800x.jpg?v=1690373512,Fusion Twist Multi Peeler Blue (FTMPEELBLU),20,37.68,1,12,0
496941,Housewares,9332663072393,https://www.potterscookshop.co.uk/cdn/shop/files/FTCANOPENGRY-Fusion-Twist-Can-Opener-Grey-Range_800x.jpg?v=1687347041,Fusion Twist Can Opener Grey (FTCANOPENGRY),20,25.32,1,6,0
496942,Housewares,9332663072386,https://www.potterscookshop.co.uk/cdn/shop/files/FTCANOPENMNT-Fusion-Twist-Can-Opener-Mint-Range_800x.jpg?v=1687347068,Fusion Twist Can Opener Mint (FTCANOPENMNT),20,25.32,1,6,1
496940,Housewares,9332663072362,,Fusion Twist Can Opener Blue (FTCANOPENBLU),20,25.32,1,6,1
496962,Housewares,9332663072348,,Fusion Twist Scissors Grey (FTSCISSORGRY),20,31.2,1,12,0
496963,Housewares,9332663072331,,Fusion Twist Scissors Mint (FTSCISSORMNT),20,31.2,1,12,1
496961,Housewares,9332663072317,,Fusion Twist Scissors Blue (FTSCISSORBLU),20,31.2,1,12,0
496944,Housewares,9332663072249,,Fusion Twist Dual Spatula Grey (FTDUALSPATGRY),20,37.68,1,12,0
496945,Housewares,9332663072232,,Fusion Twist Dual Spatula Mint (FTDUALSPATMNT),20,37.68,1,12,0
496943,Housewares,9332663072218,,Fusion Twist Dual Spatula Blue (FTDUALSPATBLU),20,37.68,1,12,0
496966,Housewares,9332663071846,,Fusion Twist Silicone Pastry Brush Grey (FTSILBRSHGRY),20,37.68,1,12,1
496967,Housewares,9332663071839,,Fusion Twist Silicone Pastry Brush Mint (FTSILBRSHMNT),20,37.68,1,12,0
496964,Housewares,9332663071815,,Fusion Twist Silicone Pastry Brush Blue (FTSILBRSHBLU),20,37.68,1,12,0
496956,Housewares,9332663071792,,Fusion Twist Nylon Masher Grey (FTNYMASHGRY),20,37.68,1,12,0
496957,Housewares,9332663071785,,Fusion Twist Nylon Masher Mint (FTNYMASHMNT),20,37.68,1,12,0
496955,Housewares,9332663071761,,Fusion Twist Nylon Masher Blue (FTNYMASHBLU),20,37.68,1,12,0
496981,Housewares,9332663071747,,Fusion Twist Silicone Whisk Grey (FTSILWHSKGRY),20,37.68,1,12,1
496982,Housewares,9332663071730,,Fusion Twist Silicone Whisk Mint (FTSILWHSKMNT),20,37.68,1,12,1
496980,Housewares,9332663071716,,Fusion Twist Silicone Whisk Blue (FTSILWHSKBLU),20,37.68,1,12,1
496972,Housewares,9332663071693,,Fusion Twist Silicone Solid Spoon Grey (FTSILSPATGRY),20,37.68,1,12,1
496973,Housewares,9332663071686,,Fusion Twist Silicone Solid Spoon Mint (FTSILSPATMNT),20,37.68,1,12,0
496971,Housewares,9332663071662,,Fusion Twist Silicone Solid Spoon Mint (FTSILSPATBLU),20,37.68,1,12,0
496984,Housewares,9332663071648,,Fusion Twist Silicone Wide Tunrer Grey (FTSILWTURNGRY),20,50.64,1,12,0
496985,Housewares,9332663071631,,Fusion Twist Silicone Wide Tunrer Mint (FTSILWTURNMNT),20,50.64,1,12,1
496983,Housewares,9332663071617,,Fusion Twist Silicone Wide Tunrer Blu (FTSILWTURNBLU),20,50.64,1,12,0
496978,Housewares,9332663071594,,Fusion Twist Silicone Slotted Turner Grey (FTSILSTURNGRY),20,37.68,1,12,1
496979,Housewares,9332663071587,,Fusion Twist Silicone Slotted Turner Mint (FTSILSTURNGMNT),20,37.68,1,12,0
496977,Housewares,9332663071563,,Fusion Twist Silicone Slotted Turner Blue (FTSILSTURNBLU),20,37.68,1,12,1
496975,Housewares,9332663071549,,Fusion Twist Silicone Slotted Spoon Grey (FTSILSTSPNGRY),20,37.68,1,12,0
496976,Housewares,9332663071532,,Fusion Twist Silicone Slotted Spoon Mint (FTSILSTSPNMNT),20,37.68,1,12,0
496974,Housewares,9332663071518,,Fusion Twist Silicone Slotted Spoon Blue (FTSILSTSPNBLU),20,37.68,1,12,0
496969,Housewares,9332663071495,,Fusion Twist Silicone Solid Spoon Grey (FTSILSOSPNGRY),20,37.68,1,12,0
496970,Housewares,9332663071488,,Fusion Twist Silicone Solid Spoon Mint (FTSILSOSPNMNT),20,37.68,1,12,0
496968,Housewares,9332663071464,,Fusion Twist Silicone Solid Spoon Blue (FTSILSOSPNBLU),20,37.68,1,12,0
495968,Housewares,9332663065319,,Siip Ekko Floral Stems Mug Grey (SPEKSTEM),20,14.36,1,4,3
495953,Housewares,9332663065302,,Siip Ekko Burst Floral Mug Blue (SPEKBURST),20,14.36,1,4,1
495971,Housewares,9332663065296,,Siip Ekko Multi Flowers Mug (SPEKFLOW),20,14.36,1,4,3
495954,Housewares,9332663065289,,Siip Ekko Dandelions Mug Blue (SPEKDAND),20,14.36,1,4,0
495946,Housewares,9332663065135,,Siip 6 Cup Cafetiere - Green (SP6COFPRESGRN),20,53.4,1,6,0
495947,Housewares,9332663065111,,Siip 6 Cup Cafetiere - Navy (SP6COFPRESNAV),20,53.4,1,6,0
495941,Housewares,9332663065098,,Siip 3 Cup Cafetiere - Warm Grey (SP3COFPRESGRY),20,37.74,1,6,1
495942,Housewares,9332663065081,,Siip 3 Cup Cafetiere - Green (SP3COFPRESGRN),20,37.74,1,6,1
495943,Housewares,9332663065067,,Siip 3 Cup Cafetiere - Navy (SP3COFPRESNAV),20,37.74,1,6,1
496458,Housewares,9332663059387,,Dalton & Turner Nut & Seafood Cracker (DTSSNUTCRACK),20,16.14,1,6,1
496452,Housewares,9332663059370,,Dalton & Turner Sphere Wine Bottle Stopper (DTSSPHERESTP),20,16.14,1,6,1
496454,Housewares,9332663059349,,Dalton & Turner Softgrip Winged Corkscrew (DTSSSGWNGCORK),20,31.8,1,6,0
496462,Housewares,9332663059325,,Dalton & Turner Cocktail Muddler (DTSSCCKMUDD),20,28.56,1,6,1
496453,Housewares,9332663059288,,Dalton & Turner 2pc Lever Arm Bottle Stopper Set (DTSSPHLEVSTOPS2),20,16.14,1,6,1
496455,Housewares,9332663059271,,Dalton & Turner Wine Pourer & Bottle Stopper (DTSSWNPOURSTP),20,12.9,1,6,1
496460,Housewares,9332663059264,,Dalton & Turner Double Jigger (DTSSDBLJIGGER),20,16.68,1,6,1
496461,Housewares,9332663059240,,Dalton & Turner Cocktail Stirrer Spoon (DTSSCKLSTESPN),20,20.46,1,6,1
496457,Housewares,9332663059233,,Dalton & Turner Ice Tongs (DTSSICETONG),20,16.14,1,6,1
495985,Housewares,9332663058724,,Siip Reactive Glaze Line Mug Navy (SPLINENAVY),20,18.84,1,6,4
495983,Housewares,9332663058700,,Siip Reactive Glaze Mini Dots Mug Grey (SPMINDOTGRY),20,18.84,1,6,1
495980,Housewares,9332663058694,,Siip Reactive Glaze Grey Mug Diamond (SPDIAMGRY),20,18.84,1,6,2
496444,Housewares,9332663057055,,Kitchen Pantry Enamel Baking Tray 41cm (KP41ENMLTRYGRY),20,31.56,1,3,3
496445,Housewares,9332663057048,,Kitchen Pantry Enamel Roaster 35cm (KP35ENMLRSTGRY),20,28.32,1,3,3
496448,Housewares,9332663057031,,Kitchen Pantry Enamel Pie Dish Retangular 28cm (KP28ENMLPIEGRY),20,35.04,1,6,1
496447,Housewares,9332663057024,,Kitchen Pantry Enamel Pie Dish Retangular 20cm (KP20ENMLPIEGRY),20,28.56,1,6,1
496446,Housewares,9332663057017,,Kitchen Pantry Enamel Pie Dish Retangular 16cm (KP16ENMLPIEGRY),20,22.08,1,6,1
496440,Housewares,9332663056874,,Kitchen Pantry Mug Yellow (KPMUGYEL),20,18.84,1,6,1
496436,Housewares,9332663056843,,Kitchen Pantry Butter Dish Yellow (KPBUTTERYEL),20,47.46,1,6,0
496438,Housewares,9332663056829,,Kitchen Pantry Honey Pot With Drizzler Yellow (KPHONEYYEL),20,47.46,1,6,4
496466,Housewares,9332663055747,,Fusion Stainless Steel 4pc Measuring Spoons (FSSMEASSPOON),20,31.8,1,6,1
496465,Housewares,9332663055730,,Fusion Stainless Steel Measuring Cup (FSSSMEASCUP),20,50.7,1,6,1
496473,Housewares,9332663055723,,Fusion Stainless Steel Tong (FSSSTONG),20,25.32,1,6,1
495976,Housewares,9332663050766,,Siip Solid Colour Embossed Large Mug Yellow (SPMUGTLYEL),20,7.52,1,4,4
495973,Housewares,9332663050759,,Siip Solid Colour Embossed Large Mug Green (SPMUGTLGRN),20,7.52,1,4,0
495974,Housewares,9332663050742,,Siip Solid Colour Embossed Large Mug Red (SPMUGTLRED),20,7.52,1,4,1
495972,Housewares,9332663050735,,Siip Solid Colour Embossed Large Mug Blue (SPMUGTLBLU),20,12.36,1,6,2
496463,Housewares,9332663049852,,Fusion 6pc Measuring Spoon Set (FSPPMSPOON),20,12.9,1,6,1
496464,Housewares,9332663049845,,Fusion 4pc Measuring Cup Set (FSPPMCUP),20,20.46,1,6,3
496467,Housewares,9332663049753,,Fusion Stainless Steel Y Peeler (FSSSYPEEL),20,15.6,1,6,2
496472,Housewares,9332663049746,,Fusion Stainless Steel Pizza Cutter (FSSPIZZA),20,15.6,1,6,1
496470,Housewares,9332663049739,,Fusion Can Opener (FSCANOPEN),20,25.32,1,6,1
496471,Housewares,9332663049685,https://www.hartsofstur.com/media/catalog/product/cache/02658f733e6e1052dde7da59e9824be1/F/S/FSGARLIC-Fusion-Garlic-Press.jpg,Fusion Garlic Press (FSGARLIC),20,22.08,1,6,1
496468,Housewares,9332663049630,,Fusion Y Peeler (FSYPEEL),20,15.6,1,6,1
496469,Housewares,9332663049623,,Fusion Multi 3 Blade Peeler (FSMULTIPEEL),20,15.6,1,6,2
496428,Housewares,9332663028222,,Kitchen Pantry 1ltr Pudding Basin (KP1LPUD),20,11.5,1,2,10
496430,Housewares,9332663028215,https://cdn11.bigcommerce.com/s-rutw2lod3c/images/stencil/1280x1280/products/5965/10214/86d1b1bc8f06f1e51816724deccbea1222c3af70__96627.1627558598.jpg?c=1,Kitchen Pantry 20cm Mixing Bowl (KP20MIX),20,21.04,1,2,2
496431,Housewares,9332663028208,,Kitchen Pantry 27cm Mixing Bowl (KP27MIX),20,31.48,1,2,2
496442,Housewares,9332663028192,,Kitchen Pantry Mug Tree (KPMTREE),20,34.8,1,3,3
496443,Housewares,9332663028185,,Kitchen Pantry Towel Holder (KPTOWEL),20,31.56,1,3,3
484119,Health & Beauty,9310714221624,https://images-prod.hellosupermarket.co.uk/product-images/9310714221624.jpg,Schwarzkopf Root Retoucher- Dark Blonde (11262),20,10.77,1,3,1
484115,Health & Beauty,9310714221617,,Schwarzkopf Root Retoucher-brown (11435),20,10.5,1,3,0
484117,Health & Beauty,9310714221600,https://images-prod.hellosupermarket.co.uk/product-images/9310714221600.jpg,Schwarzkopf Root Retoucher-dark Brown (11260),20,10.5,1,3,0
498021,Health & Beauty,9300615094632,,Original Source Shower Gel Vanilla 500ml (OSSX),20,9.12,1,6,3
468378,Giftware,9003600540380,,Lindt Golf Balls Packx3 110g (X1060),20,4.69,1,1,0
477532,Giftware,9002859105753,https://en.laplandia.fi/uploads/Food_Products/Sweets/9002859105753.jpg,Fairtrade Choc Golden Easter Bunnies Net 100g (GZ833),20,1.59,1,1,61
430811,Giftware,9002859064982,,Only Milk Chocolate Christmas Bars 5s (GZ513),20,1.49,1,1,0
438145,Giftware,9002859050367,https://www.gunz.cc/Product-image/Milk-chocolate-Santa-Clauses-100g-Image-1.webp?SFRXZPIM=V176ID000001876Next14_29575_rd704,Gunz Foiled Milk Choc Santa Tree Decorations 100g (GZ507),20,1.59,1,1,0
494647,Giftware,9002859050305,,Gunz Foiled Milk Choc Tree Decorations Asstd 100g (GZ505),20,1.59,1,1,1
492772,Household Consumables,8901396161202,https://appyshop.co.uk/product-images/vl/8901396161202.jpg,Harpic Fresh Power 6 Block 35g (RB781654),20,9.66,1,6,2
497204,Health & Beauty,8901030841132,https://www.cashmerecosmetics.com/wp-content/uploads/2022/12/8901030841132-scaled.webp,Vaseline Body Advanced Repair 600ml (TOVAS587),20,38.76,1,12,0
497203,Health & Beauty,8901030841118,http://azanwholesale.com/assets/uploads/7af36259eb874979fc7beeabc02aca4c.jpg,Vaseline Body Soothing 600ml (TOVAS588A),20,38.76,1,12,0
497202,Health & Beauty,8901030841095,http://azanwholesale.com/assets/uploads/8ad73f89ef5a26cf11f7a60a8420ad2b.jpg,Vaseline Body Essential Healing 600ml (TOVAS585),20,38.76,1,12,0
230785,Housewares,8803733952019,https://adnantakkoush.com/wp-content/uploads/2020/10/HSM952-2.5L.jpg,Lock & Lock Round Storer 24cm (HSM952),20,26.94,1,6,2
452332,Housewares,8803733829182,https://cdn.ecommercedns.uk/files/8/257618/0/39161410/81chsyyc5gl-ac-sl1500-1.jpg,Lock & Lock 7pc Container Set (HPL829SF07),20,57.72,1,6,2
455275,Housewares,8803733825313,https://i.ebayimg.com/images/g/3N8AAOSwfcti6kxi/s-l400.jpg,Lock & Lock 3pc Multi Functional Boxes (HPL825SJ3),20,38.28,1,6,3
200933,Housewares,8803733393102,https://adnantakkoush.com/wp-content/uploads/2020/10/HPL931L-430ML.jpg,Lock & Lock Round 430ml (HPL931L),20,16.08,1,12,5
214614,Housewares,8803733281300,https://betterkitchen.eu/media/catalog/product/cache/4/image/9df78eab33525d08d6e5fb8d27136e95/h/p/hpl813_72dpi_gro_.jpg,Lock & Lock Store Box 1.8ltr (HPL813),20,40.92,1,12,4
459800,Housewares,8803733221672,https://www.joneswholesale.co.uk/ihttphandlers/product/BarcodeImage.ashx?format=13&code=8803733221672&showtext=1&thickness=1&height=20,Lock & Lock Eco 2 Piece Set 1.4lt x 1  1.0lt x 1 (HPL817HS2RCL),20,25.86,1,6,1
459799,Housewares,8803733221665,,Lock & Lock Eco 3 Piece Set 350ml x 2 470ml x 1 (HPL807S3RCL),20,19.38,1,6,1
214617,Housewares,8803733193375,https://m.media-amazon.com/images/I/7156jZ2IfUS.jpg,Lock & Lock Round 600ml (HPL933),20,18.24,1,12,8
229231,Housewares,8803733193290,https://betterkitchen.eu/media/catalog/product/cache/4/image/9df78eab33525d08d6e5fb8d27136e95/h/p/hpl932d_700ml_72dpi_gro_.jpg,Lock & Lock Round 700ml (HPL932D),20,20.4,1,12,6
214616,Housewares,8803733193276,https://legend-sa.co.za/wp-content/uploads/2016/11/HPL932-8803733193276-LocknLock-Round-Container-300ml-Plano-Image2.png,Lock & Lock Round 300ml (HPL932),20,15,1,12,7
119277,Housewares,8803733193177,https://legend-sa.co.za/wp-content/uploads/2016/11/HPL931-8803733193177-LocknLock-Round-Container-100ml-Planogram-Image.png,Lock & Lock Round 100ml (HPL931),20,10.68,1,12,4
